State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Haryana,Gurgaon,Sohna,Tomato,Tomato,FAQ,25/03/2025,1000,1200,1200
Haryana,Hissar,Barwala(Hisar),Cabbage,Other,FAQ,25/03/2025,600,700,700
Haryana,Hissar,Barwala(Hisar),"Gram Raw(Chholia)",Other,FAQ,25/03/2025,1000,1100,1050
Haryana,Hissar,Barwala(Hisar),"Mousambi(Sweet Lime)",Other,Medium,25/03/2025,4500,5000,4800
Haryana,Hissar,Hansi,"Bottle gourd",Other,FAQ,25/03/2025,1000,1500,1300
Haryana,Hissar,Hansi,Cabbage,Other,FAQ,25/03/2025,400,600,500
Haryana,Hissar,Hansi,Cucumbar(Kheera),Other,FAQ,25/03/2025,1000,2500,2000
Haryana,Hissar,Hansi,Mango,Other,Medium,25/03/2025,8000,10000,9000
Haryana,Hissar,Hansi,Onion,Other,Non-FAQ,25/03/2025,1500,2500,2000
Haryana,Hissar,Hansi,Spinach,Other,FAQ,25/03/2025,1000,1200,1100
Haryana,Jhajar,Bahadurgarh,Ginger(Green),Other,FAQ,25/03/2025,5600,6000,5800
Haryana,Jhajar,Bahadurgarh,"Long Melon(Kakri)",Other,FAQ,25/03/2025,1700,2000,1800
Haryana,Jhajar,Bahadurgarh,Potato,Other,FAQ,25/03/2025,800,1000,900
Haryana,Jind,Narwana,Kinnow,Other,Medium,25/03/2025,7000,7000,7000
Haryana,Jind,Narwana,Potato,Other,FAQ,25/03/2025,1000,1000,1000
Haryana,Kaithal,Dhand,Apple,Other,Medium,25/03/2025,8500,9000,8900
Haryana,Karnal,Gharaunda,Apple,Other,Medium,25/03/2025,10000,10000,10000
Haryana,Kurukshetra,Pehowa,Cabbage,Other,FAQ,25/03/2025,600,600,600
Haryana,Kurukshetra,Shahabad,Cabbage,Cabbage,FAQ,25/03/2025,200,200,200
Haryana,Kurukshetra,Shahabad,"Karbuja(Musk Melon)",Karbhuja,Medium,25/03/2025,2500,4000,3175
Haryana,Kurukshetra,Shahabad,Lemon,Other,FAQ,25/03/2025,9000,9000,9000
Haryana,Kurukshetra,Shahabad,Mango,Dusheri,Medium,25/03/2025,9000,10905,9500
Haryana,Kurukshetra,Shahabad,Orange,Orange,Medium,25/03/2025,4500,6685,5500
Haryana,Mahendragarh-Narnaul,Mohindergarh,Capsicum,Capsicum,FAQ,25/03/2025,1500,2200,2000
Haryana,Mahendragarh-Narnaul,Mohindergarh,Grapes,Green,Medium,25/03/2025,4500,5000,5000
Haryana,Mahendragarh-Narnaul,Mohindergarh,"Karbuja(Musk Melon)",Karbhuja,Medium,25/03/2025,2000,2000,2000
Haryana,Mahendragarh-Narnaul,Mohindergarh,Orange,Orange,Medium,25/03/2025,4500,6000,5000
Haryana,Mahendragarh-Narnaul,Mohindergarh,Pumpkin,Pumpkin,FAQ,25/03/2025,600,1000,800
Haryana,Mahendragarh-Narnaul,Mohindergarh,Tinda,Tinda,FAQ,25/03/2025,600,800,700
Haryana,Mahendragarh-Narnaul,Mohindergarh,Tomato,Tomato,FAQ,25/03/2025,700,900,800
Haryana,Mahendragarh-Narnaul,Narnaul,Cabbage,Cabbage,FAQ,25/03/2025,800,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Lemon,Lemon,FAQ,25/03/2025,4000,8000,6000
Haryana,Mahendragarh-Narnaul,Narnaul,Mango,Other,Medium,25/03/2025,9000,9000,9000
Haryana,Mahendragarh-Narnaul,Narnaul,Pumpkin,Pumpkin,FAQ,25/03/2025,800,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,"Tender Coconut","Tender Coconut",Medium,25/03/2025,4000,5000,5000
Haryana,Mahendragarh-Narnaul,Narnaul,Tinda,Tinda,FAQ,25/03/2025,800,1500,1000
Haryana,Mewat,Punhana,Mango,Other,Medium,25/03/2025,10000,10000,10000
Haryana,Mewat,Punhana,Pomegranate,Other,Medium,25/03/2025,10000,10000,10000
Haryana,Mewat,Punhana,"Water Melon",Other,Medium,25/03/2025,1500,1500,1500
Haryana,Mewat,Tauru,Cucumbar(Kheera),Other,FAQ,25/03/2025,1000,1000,1000
Haryana,Mewat,Tauru,Grapes,Other,Medium,25/03/2025,9000,9000,9000
Haryana,Mewat,Tauru,Potato,Potato,Non-FAQ,25/03/2025,1000,1100,1000
Haryana,Palwal,Hodal,Cauliflower,Cauliflower,FAQ,25/03/2025,300,500,400
Haryana,Panchkula,Barwala,Brinjal,Other,FAQ,25/03/2025,1000,1200,1100
Haryana,Panipat,Panipat,Cabbage,Other,FAQ,25/03/2025,400,600,500
Haryana,Panipat,Panipat,Cucumbar(Kheera),Other,FAQ,25/03/2025,500,1500,1000
Haryana,Panipat,Samalkha,Carrot,Carrot,FAQ,25/03/2025,1000,1000,1000
Haryana,Panipat,Samalkha,Cauliflower,Cauliflower,FAQ,25/03/2025,500,500,500
Haryana,Panipat,Samalkha,Spinach,Spinach,FAQ,25/03/2025,500,500,500
Haryana,Rewari,Kosli,Brinjal,Other,FAQ,25/03/2025,1000,1000,1000
Haryana,Rewari,Kosli,Capsicum,Capsicum,FAQ,25/03/2025,2500,2500,2500
Haryana,Rewari,Kosli,Cauliflower,Other,FAQ,25/03/2025,1000,1000,1000
Haryana,Rewari,Rewari,Banana,Other,Medium,25/03/2025,1500,2500,2000
Haryana,Rewari,Rewari,Tomato,Other,Non-FAQ,25/03/2025,500,1000,750
Haryana,Rohtak,Meham,Cabbage,Cabbage,FAQ,25/03/2025,300,400,350
Haryana,Rohtak,Rohtak,Grapes,Other,Large,25/03/2025,4000,7000,5000
Haryana,Rohtak,Rohtak,Tomato,Other,FAQ,25/03/2025,500,1000,700
Haryana,Sirsa,kalanwali,Cotton,American,FAQ,25/03/2025,6825,7205,7200
Haryana,Sirsa,kalanwali,Papaya,Other,Medium,25/03/2025,3000,3000,3000
Haryana,Sirsa,Rania,Banana,Amruthapani,Medium,25/03/2025,2200,2400,2300
Haryana,Sirsa,Rania,Pumpkin,Other,FAQ,25/03/2025,1600,1800,1700
Haryana,Sirsa,Rania,Tomato,Other,FAQ,25/03/2025,1500,1650,1600
Haryana,Sonipat,Ganaur,"Bottle gourd","Bottle Gourd",FAQ,25/03/2025,1500,1600,1500
Haryana,Sonipat,Ganaur,Cabbage,Cabbage,FAQ,25/03/2025,500,600,500
Haryana,Sonipat,Ganaur,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,25/03/2025,3500,4000,3800
Haryana,Sonipat,Ganaur,Methi(Leaves),Methi,FAQ,25/03/2025,1400,1500,1400
Haryana,Sonipat,Ganaur,Onion,Onion,FAQ,25/03/2025,2400,2500,2400
Haryana,Sonipat,Ganaur,Potato,Potato,FAQ,25/03/2025,800,1000,1000
Haryana,Sonipat,Sonepat,Banana,Other,Medium,25/03/2025,3400,3500,3500
Haryana,Sonipat,Sonepat,Brinjal,Other,FAQ,25/03/2025,1600,1800,1600
Haryana,Sonipat,Sonepat,"Green Chilli",Other,FAQ,25/03/2025,5200,5500,5500
Haryana,Sonipat,Sonepat(Kharkhoda),Brinjal,Other,FAQ,25/03/2025,2000,2500,2200
Haryana,Sonipat,Sonepat(Kharkhoda),Cucumbar(Kheera),Other,FAQ,25/03/2025,2000,2400,2100
Haryana,Sonipat,Sonepat(Kharkhoda),Potato,Other,FAQ,25/03/2025,800,1000,900
Haryana,"Yamuna Nagar",Chhachrauli,"Peas Wet","Peas Wet",FAQ,25/03/2025,4000,4000,4000
Haryana,"Yamuna Nagar",Chhachrauli,Raddish,Raddish,FAQ,25/03/2025,700,700,700
Haryana,"Yamuna Nagar",Jagadhri,Apple,Other,Medium,25/03/2025,6000,9000,8500
Haryana,"Yamuna Nagar",Jagadhri,"Bhindi(Ladies Finger)",Other,FAQ,25/03/2025,3800,6000,4500
Haryana,"Yamuna Nagar",Jagadhri,Cauliflower,Other,FAQ,25/03/2025,400,600,500
Haryana,"Yamuna Nagar",Jagadhri,Ginger(Green),Other,FAQ,25/03/2025,3200,4000,3800
Haryana,"Yamuna Nagar",Jagadhri,Kinnow,Other,Medium,25/03/2025,2850,3000,3000
Haryana,"Yamuna Nagar",Jagadhri,Potato,Other,FAQ,25/03/2025,760,850,800
Haryana,"Yamuna Nagar",Jagadhri,Tomato,Other,FAQ,25/03/2025,500,1200,850
Haryana,"Yamuna Nagar",Mustafabad,Cucumbar(Kheera),Other,FAQ,25/03/2025,1200,1400,1200
Haryana,"Yamuna Nagar",Radaur,Banana,Other,Medium,25/03/2025,3000,3400,3200
Haryana,"Yamuna Nagar",Radaur,"Bhindi(Ladies Finger)",Other,FAQ,25/03/2025,3000,3500,3200
Haryana,"Yamuna Nagar",Radaur,Cucumbar(Kheera),Other,FAQ,25/03/2025,1400,1800,1500
Haryana,"Yamuna Nagar",Radaur,"Green Chilli",Other,FAQ,25/03/2025,3000,3800,3500
Haryana,"Yamuna Nagar",Radaur,"Water Melon",Other,Medium,25/03/2025,2000,2400,2200
"Himachal Pradesh",Bilaspur,Bilaspur,"Peas cod",Other,FAQ,25/03/2025,2500,4500,3000
"Himachal Pradesh",Chamba,Chamba,Banana,Other,Medium,25/03/2025,4500,5000,4750
"Himachal Pradesh",Chamba,Chamba,Cucumbar(Kheera),Other,FAQ,25/03/2025,1500,2000,1750
"Himachal Pradesh",Chamba,Chamba,Guava,Other,Medium,25/03/2025,6500,7000,6750
"Himachal Pradesh",Chamba,Chamba,Pomegranate,Other,Medium,25/03/2025,10000,12000,11000
"Himachal Pradesh",Chamba,Chamba,Tomato,Other,FAQ,25/03/2025,1800,2000,1900
"Himachal Pradesh",Hamirpur,Hamirpur,Cabbage,Other,FAQ,25/03/2025,1000,1000,1000
"Himachal Pradesh",Hamirpur,Hamirpur,Grapes,Black,Medium,25/03/2025,10000,11000,10500
"Himachal Pradesh",Hamirpur,Hamirpur,"Mousambi(Sweet Lime)",Other,Medium,25/03/2025,5000,5000,5000
"Himachal Pradesh",Hamirpur,Hamirpur,Spinach,Other,FAQ,25/03/2025,2500,2500,2500
"Himachal Pradesh",Hamirpur,Hamirpur,"Squash(Chappal Kadoo)",Other,FAQ,25/03/2025,2500,2500,2500
"Himachal Pradesh",Kangra,Dharamshala,Banana,Other,Medium,25/03/2025,4300,4500,4400
"Himachal Pradesh",Kangra,Dharamshala,"Bitter gourd",Other,FAQ,25/03/2025,5500,6000,5750
"Himachal Pradesh",Kangra,Dharamshala,Coriander(Leaves),Other,FAQ,25/03/2025,4000,4500,4250
"Himachal Pradesh",Kangra,Dharamshala,Onion,Other,FAQ,25/03/2025,2500,2800,2650
"Himachal Pradesh",Kangra,Dharamshala,Papaya,Other,Medium,25/03/2025,4000,4500,4250
"Himachal Pradesh",Kangra,Kangra,"Bottle gourd",Other,FAQ,25/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Kangra,Brinjal,Other,FAQ,25/03/2025,2000,2200,2100
"Himachal Pradesh",Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,25/03/2025,1500,3000,2500
"Himachal Pradesh",Kangra,Kangra,"Karbuja(Musk Melon)",Other,Medium,25/03/2025,4000,6000,5000
"Himachal Pradesh",Kangra,Kangra,Kinnow,Other,Medium,25/03/2025,7000,8000,7500
"Himachal Pradesh",Kangra,Kangra,Mango,Other,Medium,25/03/2025,18000,20000,19000
"Himachal Pradesh",Kangra,Kangra,"Peas cod",Other,FAQ,25/03/2025,4000,4500,4200
"Himachal Pradesh",Kangra,Kangra,Pumpkin,Other,FAQ,25/03/2025,1500,2000,1800
"Himachal Pradesh",Kangra,Kangra,Spinach,Other,FAQ,25/03/2025,2000,3000,2500
"Himachal Pradesh",Kangra,Kangra,Tinda,Other,FAQ,25/03/2025,3500,4000,3700
"Himachal Pradesh",Kangra,Kangra(Baijnath),Banana,"Banana - Ripe",Medium,25/03/2025,3400,3500,3500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Bhindi(Ladies Finger)",Bhindi,FAQ,25/03/2025,5000,5000,5000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cauliflower,Cauliflower,FAQ,25/03/2025,1200,1500,1400
"Himachal Pradesh",Kangra,Kangra(Baijnath),Ginger(Green),"Green Ginger",FAQ,25/03/2025,5500,6000,5500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Onion,Onion,FAQ,25/03/2025,2400,2500,2500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Turnip,Other,FAQ,25/03/2025,1400,1500,1500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Water Melon",Other,Medium,25/03/2025,2200,2500,2500
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Banana,"Banana - Ripe",Medium,25/03/2025,5000,5200,5100
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Bhindi(Ladies Finger)",Bhindi,FAQ,25/03/2025,5800,6000,5900
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Karbuja(Musk Melon)",Karbhuja,Medium,25/03/2025,3200,3600,3400
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Peas Wet","Peas Wet",FAQ,25/03/2025,4000,4500,4200
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Cabbage,Cabbage,FAQ,25/03/2025,700,1000,800
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Cauliflower,"African Sarson",FAQ,25/03/2025,800,1200,1000
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Onion,Other,FAQ,25/03/2025,2200,2800,2500
"Himachal Pradesh",Kangra,"Kangra(Nagrota Bagwan)",Raddish,Other,FAQ,25/03/2025,600,1000,800
"Himachal Pradesh",Kangra,Palampur,Banana,"Banana - Ripe",Medium,25/03/2025,4800,5000,4900
"Himachal Pradesh",Kangra,Palampur,"Bottle gourd","Bottle Gourd",FAQ,25/03/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Palampur,Grapes,Other,Medium,25/03/2025,7500,11500,9500
"Himachal Pradesh",Kangra,Palampur,Kinnow,Other,Medium,25/03/2025,6800,7000,6900
"Himachal Pradesh",Kangra,Palampur,Mango,Safeda,Medium,25/03/2025,15500,16000,15700
"Himachal Pradesh",Kangra,Palampur,Pineapple,Other,Medium,25/03/2025,4800,5000,4900
"Himachal Pradesh",Kangra,Palampur,Spinach,Spinach,FAQ,25/03/2025,2200,2500,2300
"Himachal Pradesh",Kangra,Palampur,Turnip,Other,FAQ,25/03/2025,1800,2000,1900
"Himachal Pradesh",Kullu,Bhuntar,Brinjal,Other,FAQ,25/03/2025,2000,2500,2200
"Himachal Pradesh",Kullu,Bhuntar,Cauliflower,Other,FAQ,25/03/2025,1400,1700,1500
"Himachal Pradesh",Kullu,Bhuntar,"French Beans (Frasbean)",Other,FAQ,25/03/2025,5000,5500,5300
"Himachal Pradesh",Kullu,Bhuntar,Garlic,Other,FAQ,25/03/2025,8000,10000,9000
"Himachal Pradesh",Kullu,Bhuntar,Potato,Other,FAQ,25/03/2025,1200,1500,1300
"Himachal Pradesh",Kullu,Bhuntar,Spinach,Other,FAQ,25/03/2025,1000,1500,1300
"Himachal Pradesh",Mandi,Mandi(Mandi),Banana,"Banana - Ripe",Medium,25/03/2025,3700,4200,4000
"Himachal Pradesh",Mandi,Mandi(Mandi),"Bottle gourd","Bottle Gourd",FAQ,25/03/2025,1500,2200,2000
"Himachal Pradesh",Mandi,Mandi(Mandi),Brinjal,Other,FAQ,25/03/2025,1000,2200,1500
"Himachal Pradesh",Mandi,Mandi(Mandi),Orange,Orange,Medium,25/03/2025,6500,9000,8500
"Himachal Pradesh",Mandi,Mandi(Mandi),Raddish,Raddish,FAQ,25/03/2025,1000,1500,1200
"Himachal Pradesh",Mandi,Mandi(Mandi),"Water Melon",Other,Medium,25/03/2025,1500,3000,2000
"Himachal Pradesh",Mandi,Mandi(Takoli),Cabbage,Other,FAQ,25/03/2025,600,800,800
"Himachal Pradesh",Mandi,Mandi(Takoli),Potato,Other,FAQ,25/03/2025,1000,1200,1200
"Himachal Pradesh",Mandi,Mandi(Takoli),"Season Leaves",Other,FAQ,25/03/2025,600,800,800
"Himachal Pradesh",Solan,Solan,Apple,Apple,Medium,25/03/2025,14000,19000,15000
"Himachal Pradesh",Solan,Solan,Carrot,Other,FAQ,25/03/2025,1000,1500,1200
"Himachal Pradesh",Solan,Solan,Papaya,Other,Medium,25/03/2025,4000,4500,4200
"Himachal Pradesh",Solan,Solan(Nalagarh),Banana,Other,Medium,25/03/2025,3400,3800,3600
"Himachal Pradesh",Solan,Solan(Nalagarh),Carrot,Carrot,FAQ,25/03/2025,1200,1500,1400
"Himachal Pradesh",Solan,Solan(Nalagarh),"Green Chilli",Other,FAQ,25/03/2025,4500,5000,4800
"Himachal Pradesh",Solan,Solan(Nalagarh),Raddish,Other,FAQ,25/03/2025,700,900,800
"Himachal Pradesh",Solan,Solan(Nalagarh),Tomato,Other,FAQ,25/03/2025,1200,1600,1400
"Himachal Pradesh",Una,Una,"Bhindi(Ladies Finger)",Bhindi,FAQ,25/03/2025,6000,8500,7500
"Himachal Pradesh",Una,Una,Cabbage,Cabbage,FAQ,25/03/2025,300,500,400
"Himachal Pradesh",Una,Una,"French Beans (Frasbean)",Other,FAQ,25/03/2025,4500,5000,4750
"Himachal Pradesh",Una,Una,Grapes,Black,Medium,25/03/2025,8500,9000,8750
"Himachal Pradesh",Una,Una,Grapes,Green,Medium,25/03/2025,8000,8500,8250
"Himachal Pradesh",Una,Una,Kinnow,Kinnow,Medium,25/03/2025,6500,7000,6750
"Himachal Pradesh",Una,Una,Lemon,Other,FAQ,25/03/2025,13000,15000,14000
"Himachal Pradesh",Una,Una,Mango,Other,Medium,25/03/2025,15000,16000,15500
"Himachal Pradesh",Una,Una,Orange,Nagpuri,Medium,25/03/2025,8000,9500,8800
"Himachal Pradesh",Una,Una,"Peas Wet","Peas Wet",FAQ,25/03/2025,2300,2600,2450
"Himachal Pradesh",Una,Una,Raddish,Raddish,FAQ,25/03/2025,800,1500,1250
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","Bottle gourd",Other,FAQ,25/03/2025,1800,2000,1900
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","French Beans (Frasbean)",Other,FAQ,25/03/2025,4000,4400,4200
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","Karbuja(Musk Melon)",Other,Large,25/03/2025,3000,3300,3200
"Jammu and Kashmir",Anantnag,Kulgam,Cucumbar(Kheera),Cucumbar,FAQ,25/03/2025,2900,3000,2950
"Jammu and Kashmir",Anantnag,Kulgam,"Water Melon","Water Melon",Large,25/03/2025,2400,2500,2450
"Jammu and Kashmir",Jammu,Batote,Cabbage,Other,FAQ,25/03/2025,1200,1400,1300
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Amla(Nelli Kai)",Other,FAQ,25/03/2025,3800,4200,4000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Apple,Delicious,Medium,25/03/2025,10000,16000,13000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Garlic,Other,FAQ,25/03/2025,8500,9000,8750
"Jammu and Kashmir",Kathua,Kathua,"Green Chilli",Other,FAQ,25/03/2025,3500,4000,3750
"Jammu and Kashmir",Kathua,Kathua,Pumpkin,Other,FAQ,25/03/2025,1800,2000,1900
"Jammu and Kashmir",Kathua,Kathua,"Water Melon",Other,Medium,25/03/2025,1600,1800,1700
"Jammu and Kashmir",Udhampur,Udhampur,"Bitter gourd","Bitter Gourd",FAQ,25/03/2025,5000,6000,5500
"Jammu and Kashmir",Udhampur,Udhampur,Cauliflower,Other,FAQ,25/03/2025,800,1000,900
"Jammu and Kashmir",Udhampur,Udhampur,Garlic,Other,FAQ,25/03/2025,8500,9000,8750
"Jammu and Kashmir",Udhampur,Udhampur,"Indian Beans (Seam)",Other,FAQ,25/03/2025,4000,4500,4250
"Jammu and Kashmir",Udhampur,Udhampur,Pomegranate,Other,Medium,25/03/2025,10000,15000,12500
"Jammu and Kashmir",Udhampur,Udhampur,Tomato,Other,FAQ,25/03/2025,1200,1500,1350
Karnataka,Bangalore,Ramanagara,Beetroot,Beetroot,FAQ,25/03/2025,1600,2000,1800
Karnataka,Bangalore,Ramanagara,Cabbage,Cabbage,FAQ,25/03/2025,500,800,600
Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,FAQ,25/03/2025,1600,2000,1800
Karnataka,Bangalore,Ramanagara,"Sweet Pumpkin","Sweet Pumpkin",FAQ,25/03/2025,400,800,600
Karnataka,Chamrajnagar,"Chamaraj Nagar",Arecanut(Betelnut/Supari),Other,FAQ,25/03/2025,38000,45000,42000
Karnataka,Dharwad,Kalagategi,Mataki,"Mataki (W)",FAQ,25/03/2025,7000,7000,7000
Karnataka,"Karwar(Uttar Kannad)",Haliyala,Maize,Hybrid/Local,FAQ,25/03/2025,2300,2400,2330
Karnataka,"Karwar(Uttar Kannad)",Haliyala,Paddy(Dhan)(Common),"Paddy Medium",FAQ,25/03/2025,2150,2450,2300
Karnataka,Shimoga,Shimoga,"Arhar Dal(Tur Dal)","Arhar Dal(Tur)",FAQ,25/03/2025,11000,15000,13000
Karnataka,Shimoga,Shimoga,"Bengal Gram Dal (Chana Dal)","Bengal Gram Dal",FAQ,25/03/2025,7800,8400,8100
Karnataka,Shimoga,Shimoga,Carrot,Carrot,FAQ,25/03/2025,1800,2000,1900
Karnataka,Shimoga,Shimoga,Jowar(Sorghum),"Jowar Hybrid",FAQ,25/03/2025,0,0,3150
Karnataka,Shimoga,Shimoga,Mustard,Other,FAQ,25/03/2025,7200,7800,7500
Karnataka,Shimoga,Shimoga,"Ragi (Finger Millet)",Red,FAQ,25/03/2025,0,0,3900
Karnataka,Shimoga,Shimoga,Rice,Fine,FAQ,25/03/2025,4600,7500,6050
Karnataka,Shimoga,Shimoga,Thondekai,Thondekai,FAQ,25/03/2025,2800,3000,2900
Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,25/03/2025,5500,5700,5600
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,25/03/2025,2000,2200,2100
Kerala,Alappuzha,Aroor,"Bhindi(Ladies Finger)",Other,FAQ,25/03/2025,3500,3700,3600
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,25/03/2025,3400,3600,3500
Kerala,Alappuzha,Aroor,Capsicum,Other,FAQ,25/03/2025,8000,8200,8100
Kerala,Alappuzha,Aroor,Coconut,Other,FAQ,25/03/2025,7400,7600,7500
Kerala,Alappuzha,Aroor,Onion,Big,FAQ,25/03/2025,3000,3200,3100
Kerala,Alappuzha,Aroor,Potato,Other,FAQ,25/03/2025,3400,3600,3500
Kerala,Alappuzha,Aroor,Snakeguard,Other,FAQ,25/03/2025,3800,4000,3900
Kerala,Alappuzha,Chengannur,Carrot,Other,FAQ,25/03/2025,4500,5300,5000
Kerala,Alappuzha,Chengannur,Lemon,Lemon,FAQ,25/03/2025,0,0,6000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,25/03/2025,3900,4200,4000
Kerala,Alappuzha,Chengannur,Snakeguard,Other,FAQ,25/03/2025,4800,5100,5000
Kerala,Alappuzha,Harippad,Amaranthus,Other,FAQ,25/03/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,25/03/2025,3000,3400,3000
Kerala,Alappuzha,Harippad,"Banana - Green",Other,FAQ,25/03/2025,5000,5500,5000
Kerala,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,25/03/2025,2400,2600,2500
Kerala,Alappuzha,Kayamkulam,Beetroot,Other,FAQ,25/03/2025,1300,1500,1400
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,25/03/2025,1400,1600,1500
Kerala,Alappuzha,Kayamkulam,Cowpea(Veg),Other,FAQ,25/03/2025,3300,3500,3400
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,25/03/2025,1500,1700,1600
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,25/03/2025,2000,2200,2100
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,25/03/2025,2200,2400,2300
Kerala,Alappuzha,Kayamkulam,Tomato,Other,FAQ,25/03/2025,2100,2300,2200
Kerala,Alappuzha,Mannar,Amphophalus,Other,FAQ,25/03/2025,6000,6200,6100
Kerala,Alappuzha,Mannar,Ashgourd,Other,FAQ,25/03/2025,2000,2200,2100
Kerala,Alappuzha,Mannar,"Banana - Green",Other,FAQ,25/03/2025,5600,5800,5700
Kerala,Alappuzha,Mannar,Capsicum,Other,FAQ,25/03/2025,7000,7200,7100
Kerala,Alappuzha,Mannar,Carrot,Other,FAQ,25/03/2025,5000,5200,5100
Kerala,Alappuzha,Mannar,Colacasia,Other,FAQ,25/03/2025,7000,7200,7100
Kerala,Alappuzha,Mannar,Ginger(Green),Other,FAQ,25/03/2025,7100,7300,7200
Kerala,Alappuzha,Mannar,Onion,Big,FAQ,25/03/2025,3500,3700,3600
Kerala,Alappuzha,Mannar,Pumpkin,Other,FAQ,25/03/2025,2000,2200,2100
Kerala,Ernakulam,Aluva,Carrot,Carrot,FAQ,25/03/2025,3500,5000,4300
Kerala,Ernakulam,Aluva,Cauliflower,Other,FAQ,25/03/2025,3000,4000,3500
Kerala,Ernakulam,Aluva,"Green Chilli","Green Chilly",FAQ,25/03/2025,2500,4000,3300
Kerala,Ernakulam,Aluva,Pumpkin,Pumpkin,FAQ,25/03/2025,900,2000,1500
Kerala,Ernakulam,Aluva,Tomato,Tomato,FAQ,25/03/2025,1800,3000,2400
Kerala,Ernakulam,Angamaly,"Banana - Green","Banana - Green",FAQ,25/03/2025,6000,7500,6500
Kerala,Ernakulam,Angamaly,Cowpea(Veg),"Cowpea (Veg)",FAQ,25/03/2025,3000,4000,3500
Kerala,Ernakulam,Angamaly,Cucumbar(Kheera),Other,FAQ,25/03/2025,3000,4500,3500
Kerala,Ernakulam,Angamaly,"Little gourd (Kundru)",Other,FAQ,25/03/2025,3200,5000,4000
Kerala,Ernakulam,Ernakulam,Tomato,Tomato,FAQ,25/03/2025,1900,2600,2300
Kerala,Ernakulam,"Koovapadi VFPCK",Banana,Palayamthodan,Large,25/03/2025,1800,2200,2000
Kerala,Ernakulam,"North Paravur","Amla(Nelli Kai)",Amla,FAQ,25/03/2025,6500,7500,7000
Kerala,Ernakulam,"North Paravur","Bitter gourd","Bitter Gourd",FAQ,25/03/2025,4500,5500,5000
Kerala,Ernakulam,"North Paravur",Cabbage,Cabbage,FAQ,25/03/2025,1800,2500,2000
Kerala,Ernakulam,"North Paravur",Colacasia,Colacasia,FAQ,25/03/2025,5000,6000,5500
Kerala,Ernakulam,"North Paravur",Cowpea(Veg),"Cowpea (Veg)",FAQ,25/03/2025,2200,3000,2500
Kerala,Ernakulam,"North Paravur","Green Chilli","Green Chilly",FAQ,25/03/2025,2500,3500,3000
Kerala,Ernakulam,"North Paravur",Mint(Pudina),Mint(Pudina),FAQ,25/03/2025,7000,8000,7500
Kerala,Ernakulam,"North Paravur",Pineapple,Other,Medium,25/03/2025,6500,7500,7000
Kerala,Ernakulam,"North Paravur",Tomato,Deshi,FAQ,25/03/2025,2000,2500,2200
Kerala,Ernakulam,Perumbavoor,Arecanut(Betelnut/Supari),Supari,FAQ,25/03/2025,23500,24500,24000
Kerala,Ernakulam,Perumbavoor,"Black pepper",Garbled,FAQ,25/03/2025,63500,64500,64000
Kerala,Ernakulam,Perumbavoor,"Coconut Seed","Coconut Seed",FAQ,25/03/2025,6500,7500,7000
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),"Cowpea (Veg)",FAQ,25/03/2025,4700,5700,5000
